packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
133,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4883763662,1742833697.233119,2025-03-24 18:28:17.233119
134,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400720282016,1742833697.307757,2025-03-24 18:28:17.307757
135,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4883865994,1742833697.335189,2025-03-24 18:28:17.335189
136,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720384405,1742833697.410442,2025-03-24 18:28:17.410442
137,132,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0020,1,1,2412,4,False,False,-86,,,,1742833697.438702,2025-03-24 18:28:17.438702
138,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720486822,1742833697.512825,2025-03-24 18:28:17.512825
139,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4884070979,1742833697.540183,2025-03-24 18:28:17.540183
140,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720590720,1742833697.616739,2025-03-24 18:28:17.616739
141,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4884173219,1742833697.642622,2025-03-24 18:28:17.642622
142,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720693445,1742833697.719473,2025-03-24 18:28:17.719473
143,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4884275593,1742833697.745042,2025-03-24 18:28:17.745042
144,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720794008,1742833697.819791,2025-03-24 18:28:17.819791
145,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720896430,1742833697.922193,2025-03-24 18:28:17.922193
146,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4884480401,1742833697.949584,2025-03-24 18:28:17.949584
147,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400720998824,1742833698.024791,2025-03-24 18:28:18.024791
148,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4884582800,1742833698.052316,2025-03-24 18:28:18.052316
149,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400721101192,1742833698.1272,2025-03-24 18:28:18.127200
150,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4884685332,1742833698.154507,2025-03-24 18:28:18.154507
151,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400721203622,1742833698.229628,2025-03-24 18:28:18.229628
152,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4884787597,1742833698.25706,2025-03-24 18:28:18.257060
153,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400721306012,1742833698.331777,2025-03-24 18:28:18.331777
154,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4884889998,1742833698.359119,2025-03-24 18:28:18.359119
155,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400721408419,1742833698.434428,2025-03-24 18:28:18.434428
156,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4884992394,1742833698.461877,2025-03-24 18:28:18.461877
157,132,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0020,1,1,2412,4,False,False,-87,,,,1742833698.462683,2025-03-24 18:28:18.462683
158,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400721510816,1742833698.536755,2025-03-24 18:28:18.536755
159,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4885094911,1742833698.564255,2025-03-24 18:28:18.564255
160,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-28,,,2400721613215,1742833698.639215,2025-03-24 18:28:18.639215
161,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4885197192,1742833698.666963,2025-03-24 18:28:18.666963
162,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400721715617,1742833698.741608,2025-03-24 18:28:18.741608
163,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4885299595,1742833698.76872,2025-03-24 18:28:18.768720
164,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400721817999,1742833698.84376,2025-03-24 18:28:18.843760
165,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4885401997,1742833698.871065,2025-03-24 18:28:18.871065
166,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400721920423,1742833698.946129,2025-03-24 18:28:18.946129
167,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4885504398,1742833698.97401,2025-03-24 18:28:18.974010
168,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722026976,1742833699.052919,2025-03-24 18:28:19.052919
169,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4885608486,1742833699.077583,2025-03-24 18:28:19.077583
170,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722127357,1742833699.153241,2025-03-24 18:28:19.153241
171,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4885710888,1742833699.180182,2025-03-24 18:28:19.180182
172,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742833699.231945,2025-03-24 18:28:19.231945
173,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742833699.232714,2025-03-24 18:28:19.232714
174,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722227610,1742833699.253505,2025-03-24 18:28:19.253505
175,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4885811595,1742833699.280908,2025-03-24 18:28:19.280908
176,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833699.333814,2025-03-24 18:28:19.333814
177,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833699.33449,2025-03-24 18:28:19.334490
178,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722330024,1742833699.355683,2025-03-24 18:28:19.355683
179,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4885914000,1742833699.383261,2025-03-24 18:28:19.383261
180,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722432726,1742833699.458634,2025-03-24 18:28:19.458634
181,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4886016394,1742833699.485717,2025-03-24 18:28:19.485717
182,132,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0020,1,1,2412,4,False,False,-87,,,,1742833699.486322,2025-03-24 18:28:19.486322
183,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722534814,1742833699.560875,2025-03-24 18:28:19.560875
184,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4886118793,1742833699.588096,2025-03-24 18:28:19.588096
185,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722637230,1742833699.663135,2025-03-24 18:28:19.663135
186,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4886221329,1742833699.690512,2025-03-24 18:28:19.690512
187,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722739601,1742833699.765417,2025-03-24 18:28:19.765417
188,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4886323593,1742833699.792893,2025-03-24 18:28:19.792893
189,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722841997,1742833699.867634,2025-03-24 18:28:19.867634
190,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4886426162,1742833699.895422,2025-03-24 18:28:19.895422
191,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400722944404,1742833699.971704,2025-03-24 18:28:19.971704
192,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723046825,1742833700.072484,2025-03-24 18:28:20.072484
193,273,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4886630795,1742833700.099869,2025-03-24 18:28:20.099869
194,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723149203,1742833700.178455,2025-03-24 18:28:20.178455
195,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4886733196,1742833700.202224,2025-03-24 18:28:20.202224
196,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723251593,1742833700.277504,2025-03-24 18:28:20.277504
197,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4886836094,1742833700.305159,2025-03-24 18:28:20.305159
198,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400723354006,1742833700.37962,2025-03-24 18:28:20.379620
199,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,4886937993,1742833700.406993,2025-03-24 18:28:20.406993
200,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-26,,,2400723456398,1742833700.48225,2025-03-24 18:28:20.482250
201,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4887040396,1742833700.509675,2025-03-24 18:28:20.509675
202,174,ff:ff:ff:ff:ff:ff,22:11:bb:1d:7a:85,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-89,,,,1742833700.538656,2025-03-24 18:28:20.538656
203,174,ff:ff:ff:ff:ff:ff,22:11:bb:1d:7a:85,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-91,,,,1742833700.550358,2025-03-24 18:28:20.550358
204,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723558797,1742833700.584435,2025-03-24 18:28:20.584435
205,228,34:36:54:d4:79:03,34:36:54:d4:79:03,33:33:00:00:00:01,0x0020,1,1,2412,4,False,False,-37,,,,1742833700.586027,2025-03-24 18:28:20.586027
206,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,4887142796,1742833700.61208,2025-03-24 18:28:20.612080
207,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723661196,1742833700.68704,2025-03-24 18:28:20.687040
208,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4887245196,1742833700.714412,2025-03-24 18:28:20.714412
209,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723763596,1742833700.789222,2025-03-24 18:28:20.789222
210,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,4887347595,1742833700.816799,2025-03-24 18:28:20.816799
211,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723866023,1742833700.891625,2025-03-24 18:28:20.891625
212,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4887450135,1742833700.919163,2025-03-24 18:28:20.919163
213,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400723968401,1742833700.994033,2025-03-24 18:28:20.994033
214,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4887552400,1742833701.021713,2025-03-24 18:28:21.021713
215,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724070792,1742833701.09663,2025-03-24 18:28:21.096630
216,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,4887654796,1742833701.123811,2025-03-24 18:28:21.123811
217,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724173201,1742833701.199028,2025-03-24 18:28:21.199028
218,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,4887757198,1742833701.226202,2025-03-24 18:28:21.226202
219,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400724275617,1742833701.30148,2025-03-24 18:28:21.301480
220,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724378003,1742833701.4036,2025-03-24 18:28:21.403600
221,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724480720,1742833701.506332,2025-03-24 18:28:21.506332
222,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742833701.556504,2025-03-24 18:28:21.556504
223,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-81,,,,1742833701.556909,2025-03-24 18:28:21.556909
224,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724584548,1742833701.610371,2025-03-24 18:28:21.610371
225,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4888166799,1742833701.635771,2025-03-24 18:28:21.635771
226,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724685198,1742833701.711024,2025-03-24 18:28:21.711024
227,140,34:36:54:d4:79:03,34:36:54:d4:79:03,01:00:5e:00:00:fb,0x0020,1,1,2412,4,False,False,-36,,,,1742833701.711919,2025-03-24 18:28:21.711919
228,132,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0020,1,1,2412,4,False,False,-89,,,,1742833701.739826,2025-03-24 18:28:21.739826
229,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724787612,1742833701.813441,2025-03-24 18:28:21.813441
230,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724890031,1742833701.915638,2025-03-24 18:28:21.915638
231,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400724992431,1742833702.018051,2025-03-24 18:28:22.018051
232,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400725094799,1742833702.120428,2025-03-24 18:28:22.120428
233,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400725197219,1742833702.22279,2025-03-24 18:28:22.222790
234,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,4888781195,1742833702.250178,2025-03-24 18:28:22.250178
235,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400725299616,1742833702.325483,2025-03-24 18:28:22.325483
236,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400725402030,1742833702.427598,2025-03-24 18:28:22.427598
237,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4888986003,1742833702.454961,2025-03-24 18:28:22.454961
238,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400725504418,1742833702.530206,2025-03-24 18:28:22.530206
239,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-88,,,4889088447,1742833702.557387,2025-03-24 18:28:22.557387
240,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400725606794,1742833702.632621,2025-03-24 18:28:22.632621
241,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4889191683,1742833702.660612,2025-03-24 18:28:22.660612
242,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400725709194,1742833702.734781,2025-03-24 18:28:22.734781
243,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4889293405,1742833702.76253,2025-03-24 18:28:22.762530
244,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400725811608,1742833702.837383,2025-03-24 18:28:22.837383
245,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-89,,,4889395598,1742833702.864531,2025-03-24 18:28:22.864531
246,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400725914004,1742833702.93954,2025-03-24 18:28:22.939540
247,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4889497998,1742833702.966917,2025-03-24 18:28:22.966917
248,132,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0020,1,1,2412,4,False,False,-87,,,,1742833702.967776,2025-03-24 18:28:22.967776
249,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400726018867,1742833703.044683,2025-03-24 18:28:23.044683
250,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4889600394,1742833703.069562,2025-03-24 18:28:23.069562
251,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400726118818,1742833703.144634,2025-03-24 18:28:23.144634
252,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4889702796,1742833703.171717,2025-03-24 18:28:23.171717
253,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400726221206,1742833703.246952,2025-03-24 18:28:23.246952
254,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-87,,,4889805194,1742833703.274333,2025-03-24 18:28:23.274333
255,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400726323603,1742833703.349357,2025-03-24 18:28:23.349357
256,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4889908270,1742833703.377413,2025-03-24 18:28:23.377413
257,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400726426017,1742833703.451536,2025-03-24 18:28:23.451536
258,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4890009997,1742833703.478896,2025-03-24 18:28:23.478896
259,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400726528402,1742833703.553946,2025-03-24 18:28:23.553946
260,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4890112400,1742833703.581553,2025-03-24 18:28:23.581553
261,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400726630820,1742833703.656577,2025-03-24 18:28:23.656577
262,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4890214794,1742833703.683898,2025-03-24 18:28:23.683898
263,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-30,,,2400726733200,1742833703.758966,2025-03-24 18:28:23.758966
264,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-85,,,4890317194,1742833703.786343,2025-03-24 18:28:23.786343
265,354,34:36:54:d4:79:03,34:36:54:d4:79:03,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-29,,,2400726835597,1742833703.861351,2025-03-24 18:28:23.861351
266,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833703.881441,2025-03-24 18:28:23.881441
267,108,ff:ff:ff:ff:ff:ff,a8:80:55:1a:57:47,ff:ff:ff:ff:ff:ff,0x0004,1,1,2412,4,False,False,-82,,,,1742833703.882203,2025-03-24 18:28:23.882203
268,269,12:f4:f0:24:b1:92,12:f4:f0:24:b1:92,ff:ff:ff:ff:ff:ff,0x0008,1,1,2412,4,False,False,-86,,,4890419594,1742833703.888738,2025-03-24 18:28:23.888738
