packet_number,length,bssid,ta,ra,fc_type_subtype,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
148,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-83,,,,1742833365.9424877,2025-03-24 18:22:45.942488
149,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833365.9450233,2025-03-24 18:22:45.945023
150,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-92,,,1326763520079,1742833365.9487662,2025-03-24 18:22:45.948766
151,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-80,,,,1742833365.959973,2025-03-24 18:22:45.959973
152,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-87,,,959797809027,1742833365.960792,2025-03-24 18:22:45.960792
153,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-88,,,959797809844,1742833365.961608,2025-03-24 18:22:45.961608
154,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-68,,,2263144345995,1742833365.962276,2025-03-24 18:22:45.962276
155,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-68,,,2263144346710,1742833365.962967,2025-03-24 18:22:45.962967
156,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-87,,,959797812059,1742833365.9637883,2025-03-24 18:22:45.963788
157,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-68,,,2263144348219,1742833365.9644682,2025-03-24 18:22:45.964468
158,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-80,,,,1742833365.9644806,2025-03-24 18:22:45.964481
159,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-69,,,2263144348961,1742833365.96521,2025-03-24 18:22:45.965210
160,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-80,,,,1742833365.9652221,2025-03-24 18:22:45.965222
161,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-88,,,959797814275,1742833365.9659941,2025-03-24 18:22:45.965994
162,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-88,,,959797815092,1742833365.9667978,2025-03-24 18:22:45.966798
163,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-80,,,,1742833365.966833,2025-03-24 18:22:45.966833
164,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-64,,,,1742833365.9703064,2025-03-24 18:22:45.970306
165,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-89,,,959797819390,1742833365.9712214,2025-03-24 18:22:45.971221
166,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-64,,,,1742833365.9712398,2025-03-24 18:22:45.971240
167,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-67,,,2263144355562,1742833365.97185,2025-03-24 18:22:45.971850
168,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-64,,,,1742833365.9718606,2025-03-24 18:22:45.971861
169,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-79,,,,1742833365.9800806,2025-03-24 18:22:45.980081
170,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-68,,,2263144364899,1742833365.9811625,2025-03-24 18:22:45.981163
171,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-81,,,,1742833365.9811747,2025-03-24 18:22:45.981175
172,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-63,,,,1742833365.9906235,2025-03-24 18:22:45.990623
173,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-88,,,959797839472,1742833365.9912078,2025-03-24 18:22:45.991208
174,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-63,,,,1742833365.9912226,2025-03-24 18:22:45.991223
175,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-69,,,2263144375698,1742833365.9920778,2025-03-24 18:22:45.992078
176,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-63,,,,1742833365.9920874,2025-03-24 18:22:45.992087
177,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-81,,,,1742833366.0001082,2025-03-24 18:22:46.000108
178,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-68,,,2263144385020,1742833366.0013008,2025-03-24 18:22:46.001301
179,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-82,,,,1742833366.0013113,2025-03-24 18:22:46.001311
180,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-63,,,,1742833366.0105045,2025-03-24 18:22:46.010504
181,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-88,,,959797859556,1742833366.011331,2025-03-24 18:22:46.011331
182,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-63,,,,1742833366.0113413,2025-03-24 18:22:46.011341
183,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-68,,,2263144395719,1742833366.0120292,2025-03-24 18:22:46.012029
184,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-68,,,2263144396454,1742833366.0127568,2025-03-24 18:22:46.012757
185,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-64,,,,1742833366.0127676,2025-03-24 18:22:46.012768
186,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-89,,,959797862569,1742833366.0141807,2025-03-24 18:22:46.014181
187,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-81,,,,1742833366.0203154,2025-03-24 18:22:46.020315
188,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-69,,,2263144405161,1742833366.0215225,2025-03-24 18:22:46.021523
189,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-80,,,,1742833366.0215526,2025-03-24 18:22:46.021553
190,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-64,,,,1742833366.0305986,2025-03-24 18:22:46.030599
191,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-91,,,959797879635,1742833366.0314183,2025-03-24 18:22:46.031418
192,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,True,False,-89,,,959797880407,1742833366.0321765,2025-03-24 18:22:46.032176
193,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-64,,,,1742833366.0321867,2025-03-24 18:22:46.032187
194,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-67,,,2263144416623,1742833366.032981,2025-03-24 18:22:46.032981
195,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-65,,,,1742833366.0329916,2025-03-24 18:22:46.032992
196,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-85,,,,1742833366.0404031,2025-03-24 18:22:46.040403
197,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-69,,,2263144425203,1742833366.0415535,2025-03-24 18:22:46.041553
198,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-84,,,,1742833366.0415838,2025-03-24 18:22:46.041584
199,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833366.047812,2025-03-24 18:22:46.047812
200,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-64,,,,1742833366.0507722,2025-03-24 18:22:46.050772
201,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-72,,,2263144435606,1742833366.0519865,2025-03-24 18:22:46.051986
202,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-64,,,,1742833366.0520117,2025-03-24 18:22:46.052012
203,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:90:40,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-86,,,,1742833366.060652,2025-03-24 18:22:46.060652
204,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-89,,,959797909411,1742833366.0611937,2025-03-24 18:22:46.061194
205,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-86,,,,1742833366.0612223,2025-03-24 18:22:46.061222
206,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,False,False,-69,,,2263144445574,1742833366.061963,2025-03-24 18:22:46.061963
207,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-85,,,,1742833366.0619934,2025-03-24 18:22:46.061993
208,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:90:40,0x0005,6,64,5320,5,True,False,-89,,,959797910888,1742833366.0628328,2025-03-24 18:22:46.062833
209,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-85,,,,1742833366.0628626,2025-03-24 18:22:46.062863
210,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-69,,,2263144448054,1742833366.0644138,2025-03-24 18:22:46.064414
211,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-69,,,,1742833366.0645168,2025-03-24 18:22:46.064517
212,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8c:60,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-64,,,,1742833366.07076,2025-03-24 18:22:46.070760
213,561,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,d4:76:a0:d4:8c:60,0x0005,6,64,5320,5,False,False,-94,,,1326763643779,1742833366.072616,2025-03-24 18:22:46.072616
214,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-89,,,959797965558,1742833366.1175709,2025-03-24 18:22:46.117571
215,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833366.1272829,2025-03-24 18:22:46.127283
216,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833366.1273067,2025-03-24 18:22:46.127307
217,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833366.1277335,2025-03-24 18:22:46.127733
218,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833366.1305165,2025-03-24 18:22:46.130517
219,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.1305404,2025-03-24 18:22:46.130540
220,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.1305428,2025-03-24 18:22:46.130543
221,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-85,,,,1742833366.1504743,2025-03-24 18:22:46.150474
222,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-84,,,,1742833366.1506522,2025-03-24 18:22:46.150652
223,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-91,,,1326763724880,1742833366.1535542,2025-03-24 18:22:46.153554
224,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.1656945,2025-03-24 18:22:46.165694
225,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833366.1659124,2025-03-24 18:22:46.165912
226,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-63,,,2263144550454,1742833366.1667857,2025-03-24 18:22:46.166786
227,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-63,,,,1742833366.1668909,2025-03-24 18:22:46.166891
228,116,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0020,6,64,5320,5,False,False,-63,,,,1742833366.1670656,2025-03-24 18:22:46.167066
229,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.1671,2025-03-24 18:22:46.167100
230,101,ff:ff:ff:ff:ff:ff,3a:94:d9:5e:4f:85,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-81,,,,1742833366.1920536,2025-03-24 18:22:46.192054
231,101,ff:ff:ff:ff:ff:ff,3a:94:d9:5e:4f:85,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-80,,,,1742833366.192094,2025-03-24 18:22:46.192094
232,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,3a:94:d9:5e:4f:85,0x0005,6,64,5320,5,False,False,-65,,,2263144576925,1742833366.1931705,2025-03-24 18:22:46.193171
233,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-81,,,,1742833366.1932077,2025-03-24 18:22:46.193208
234,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,3a:94:d9:5e:4f:85,0x0005,6,64,5320,5,False,False,-65,,,2263144577883,1742833366.1941562,2025-03-24 18:22:46.194156
235,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-81,,,,1742833366.1941662,2025-03-24 18:22:46.194166
236,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-88,,,959798067259,1742833366.2189713,2025-03-24 18:22:46.218971
237,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-91,,,1326763827265,1742833366.2561193,2025-03-24 18:22:46.256119
238,493,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-65,,,2263144652854,1742833366.2696009,2025-03-24 18:22:46.269601
239,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.278115,2025-03-24 18:22:46.278115
240,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-59,,,,1742833366.2809627,2025-03-24 18:22:46.280963
241,66,,,a0:25:d7:1f:9e:55,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.2815585,2025-03-24 18:22:46.281559
242,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-65,,,2263144665868,1742833366.282241,2025-03-24 18:22:46.282241
243,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-65,,,2263144666621,1742833366.283232,2025-03-24 18:22:46.283232
244,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.2832575,2025-03-24 18:22:46.283257
245,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.2917306,2025-03-24 18:22:46.291731
246,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-59,,,,1742833366.301265,2025-03-24 18:22:46.301265
247,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-89,,,959798150151,1742833366.3021748,2025-03-24 18:22:46.302175
248,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-88,,,959798150922,1742833366.302791,2025-03-24 18:22:46.302791
249,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-88,,,959798151686,1742833366.304146,2025-03-24 18:22:46.304146
250,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-89,,,959798152476,1742833366.3041773,2025-03-24 18:22:46.304177
251,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-89,,,959798153240,1742833366.3051176,2025-03-24 18:22:46.305118
252,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-89,,,959798154011,1742833366.3058236,2025-03-24 18:22:46.305824
253,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.3058496,2025-03-24 18:22:46.305850
254,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-64,,,2263144690238,1742833366.3066075,2025-03-24 18:22:46.306607
255,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.3066351,2025-03-24 18:22:46.306635
256,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-59,,,,1742833366.3213456,2025-03-24 18:22:46.321346
257,460,d8:21:da:26:2a:75,d8:21:da:26:2a:75,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-89,,,959798170058,1742833366.3218386,2025-03-24 18:22:46.321839
258,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-89,,,959798170770,1742833366.3225951,2025-03-24 18:22:46.322595
259,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-91,,,959798171578,1742833366.3233962,2025-03-24 18:22:46.323396
260,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-67,,,2263144707766,1742833366.3241723,2025-03-24 18:22:46.324172
261,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-68,,,2263144708501,1742833366.3248515,2025-03-24 18:22:46.324852
262,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-89,,,959798173912,1742833366.3257067,2025-03-24 18:22:46.325707
263,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-88,,,959798174676,1742833366.3264315,2025-03-24 18:22:46.326432
264,195,ff:ff:ff:ff:ff:ff,b4:0b:1d:78:36:41,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-72,,,,1742833366.3267562,2025-03-24 18:22:46.326756
265,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-69,,,2263144711618,1742833366.3279066,2025-03-24 18:22:46.327907
266,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.3279233,2025-03-24 18:22:46.327923
267,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-69,,,2263144712414,1742833366.328775,2025-03-24 18:22:46.328775
268,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.3288095,2025-03-24 18:22:46.328809
269,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833366.3304331,2025-03-24 18:22:46.330433
270,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.330771,2025-03-24 18:22:46.330771
271,218,ff:ff:ff:ff:ff:ff,c8:1c:fe:d6:0e:61,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-87,,,,1742833366.3398905,2025-03-24 18:22:46.339890
272,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,False,False,-69,,,2263144724793,1742833366.3413548,2025-03-24 18:22:46.341355
273,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-87,,,,1742833366.3413818,2025-03-24 18:22:46.341382
274,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-59,,,,1742833366.3413863,2025-03-24 18:22:46.341386
275,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-89,,,959798190366,1742833366.3422487,2025-03-24 18:22:46.342249
276,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,True,False,-88,,,959798191164,1742833366.3436723,2025-03-24 18:22:46.343672
277,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.343698,2025-03-24 18:22:46.343698
278,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,d4:76:a0:d4:8e:e0,0x0005,6,64,5320,5,False,False,-68,,,2263144727383,1742833366.3437018,2025-03-24 18:22:46.343702
279,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-59,,,,1742833366.3437123,2025-03-24 18:22:46.343712
280,195,ff:ff:ff:ff:ff:ff,b4:0b:1d:78:36:41,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-76,,,,1742833366.3458512,2025-03-24 18:22:46.345851
281,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,False,False,-87,,,959798194662,1742833366.346549,2025-03-24 18:22:46.346549
282,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,False,False,-67,,,2263144730833,1742833366.3471997,2025-03-24 18:22:46.347200
283,66,,,d4:76:a0:d4:8c:18,0x001d,6,64,5320,5,False,False,-75,,,,1742833366.3472261,2025-03-24 18:22:46.347226
284,553,d8:21:da:26:2a:75,d8:21:da:26:2a:75,b4:0b:1d:78:36:41,0x0005,6,64,5320,5,True,False,-88,,,959798196191,1742833366.3485045,2025-03-24 18:22:46.348505
285,66,,,d8:21:da:26:2a:75,0x001d,6,64,5320,5,False,False,-75,,,,1742833366.3485315,2025-03-24 18:22:46.348531
286,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-82,,,,1742833366.348534,2025-03-24 18:22:46.348534
287,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.3485758,2025-03-24 18:22:46.348576
288,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.3499734,2025-03-24 18:22:46.349973
289,72,,82:68:c0:9c:e9:6b,fc:40:09:a0:49:6d,0x001b,24,64,5320,5,False,False,-81,,,,1742833366.3530662,2025-03-24 18:22:46.353066
290,454,08:aa:89:74:ed:c5,08:aa:89:74:ed:c5,ff:ff:ff:ff:ff:ff,0x0008,6,64,5320,5,False,False,-91,,,1326763929669,1742833366.3586326,2025-03-24 18:22:46.358633
291,218,ff:ff:ff:ff:ff:ff,c8:1c:fe:d6:0e:61,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-87,,,,1742833366.360365,2025-03-24 18:22:46.360365
292,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,False,False,-66,,,2263144745298,1742833366.3618593,2025-03-24 18:22:46.361859
293,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,True,False,-66,,,2263144746021,1742833366.3627963,2025-03-24 18:22:46.362796
294,140,ff:ff:ff:ff:ff:ff,d4:76:a0:d4:8e:e0,ff:ff:ff:ff:ff:ff,0x0004,6,64,5320,5,False,False,-59,,,,1742833366.362824,2025-03-24 18:22:46.362824
295,478,d4:76:a0:d4:8c:18,d4:76:a0:d4:8c:18,c8:1c:fe:d6:0e:61,0x0005,6,64,5320,5,True,False,-66,,,2263144746928,1742833366.3633678,2025-03-24 18:22:46.363368
