packet_number,length,bssid,ta,ra,fc_type_subtype,fc_type,data_rate,channel,frequency,phy,retry,short_gi,signal_strength,bandwidth,mcs_index,tsf_timestamp,timestamp_wireshark,timestamp_readable
124,169,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,9,1,2412,6,False,False,-24,,,,1594650021.014813,2020-07-13 17:20:21.014813
125,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.01482,2020-07-13 17:20:21.014820
126,114,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,9,1,2412,6,False,False,-24,,,,1594650021.052691,2020-07-13 17:20:21.052691
127,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.052699,2020-07-13 17:20:21.052699
128,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650021.054612,2020-07-13 17:20:21.054612
129,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.05462,2020-07-13 17:20:21.054620
130,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650021.054628,2020-07-13 17:20:21.054628
131,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.054644,2020-07-13 17:20:21.054644
132,446,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,9,1,2412,6,False,False,-24,,,,1594650021.061317,2020-07-13 17:20:21.061317
133,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.061324,2020-07-13 17:20:21.061324
134,444,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0020,2,9,1,2412,6,False,False,-36,,,,1594650021.062626,2020-07-13 17:20:21.062626
135,196,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.074317,2020-07-13 17:20:21.074317
136,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.074324,2020-07-13 17:20:21.074324
137,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,439500881,1594650021.08407,2020-07-13 17:20:21.084070
138,196,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.123199,2020-07-13 17:20:21.123199
139,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.123207,2020-07-13 17:20:21.123207
140,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.123213,2020-07-13 17:20:21.123213
141,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.123219,2020-07-13 17:20:21.123219
142,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-34,,,,1594650021.123225,2020-07-13 17:20:21.123225
143,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.125062,2020-07-13 17:20:21.125062
144,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.12507,2020-07-13 17:20:21.125070
145,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.125076,2020-07-13 17:20:21.125076
146,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.125082,2020-07-13 17:20:21.125082
147,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.125088,2020-07-13 17:20:21.125088
148,665,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650021.126062,2020-07-13 17:20:21.126062
149,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.126069,2020-07-13 17:20:21.126069
150,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.126075,2020-07-13 17:20:21.126075
151,121,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.154951,2020-07-13 17:20:21.154951
152,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.154959,2020-07-13 17:20:21.154959
153,130,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:00:00:fc,0x0020,2,9,1,2412,6,False,False,-36,,,,1594650021.154966,2020-07-13 17:20:21.154966
154,150,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.156691,2020-07-13 17:20:21.156691
155,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.156698,2020-07-13 17:20:21.156698
156,145,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:00:00:fc,0x0020,2,9,1,2412,6,False,False,-36,,,,1594650021.156705,2020-07-13 17:20:21.156705
157,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.160939,2020-07-13 17:20:21.160939
158,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.160946,2020-07-13 17:20:21.160946
159,240,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650021.160954,2020-07-13 17:20:21.160954
160,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-34,,,,1594650021.16096,2020-07-13 17:20:21.160960
161,165,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.167565,2020-07-13 17:20:21.167565
162,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.167572,2020-07-13 17:20:21.167572
163,114,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,9,1,2412,6,False,False,-24,,,,1594650021.180314,2020-07-13 17:20:21.180314
164,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.180321,2020-07-13 17:20:21.180321
165,121,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.180327,2020-07-13 17:20:21.180327
166,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.180334,2020-07-13 17:20:21.180334
167,130,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:00:00:fc,0x0020,2,9,1,2412,6,False,False,-36,,,,1594650021.18034,2020-07-13 17:20:21.180340
168,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,439603305,1594650021.186452,2020-07-13 17:20:21.186452
169,114,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,9,1,2412,6,False,False,-24,,,,1594650021.199072,2020-07-13 17:20:21.199072
170,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.19908,2020-07-13 17:20:21.199080
171,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.200941,2020-07-13 17:20:21.200941
172,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.200948,2020-07-13 17:20:21.200948
173,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650021.200956,2020-07-13 17:20:21.200956
174,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-34,,,,1594650021.200962,2020-07-13 17:20:21.200962
175,158,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.207442,2020-07-13 17:20:21.207442
176,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.20745,2020-07-13 17:20:21.207450
177,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.213693,2020-07-13 17:20:21.213693
178,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650021.213701,2020-07-13 17:20:21.213701
179,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-34,,,,1594650021.213707,2020-07-13 17:20:21.213707
180,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.213713,2020-07-13 17:20:21.213713
181,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-34,,,,1594650021.21372,2020-07-13 17:20:21.213720
182,207,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.217333,2020-07-13 17:20:21.217333
183,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.21734,2020-07-13 17:20:21.217340
184,160,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.217347,2020-07-13 17:20:21.217347
185,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.217354,2020-07-13 17:20:21.217354
186,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.233821,2020-07-13 17:20:21.233821
187,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.233829,2020-07-13 17:20:21.233829
188,256,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650021.233836,2020-07-13 17:20:21.233836
189,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.233842,2020-07-13 17:20:21.233842
190,141,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.24383,2020-07-13 17:20:21.243830
191,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.243837,2020-07-13 17:20:21.243837
192,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.259193,2020-07-13 17:20:21.259193
193,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.259201,2020-07-13 17:20:21.259201
194,240,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650021.259208,2020-07-13 17:20:21.259208
195,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-34,,,,1594650021.259214,2020-07-13 17:20:21.259214
196,207,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.273443,2020-07-13 17:20:21.273443
197,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.27345,2020-07-13 17:20:21.273450
198,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,439705688,1594650021.288821,2020-07-13 17:20:21.288821
199,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.303444,2020-07-13 17:20:21.303444
200,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.303452,2020-07-13 17:20:21.303452
201,141,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650021.30346,2020-07-13 17:20:21.303460
202,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.303466,2020-07-13 17:20:21.303466
203,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.306822,2020-07-13 17:20:21.306822
204,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.306828,2020-07-13 17:20:21.306828
205,69,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x000d,0,9,1,2412,6,False,False,-32,,,,1594650021.306835,2020-07-13 17:20:21.306835
206,69,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x000d,0,9,1,2412,6,True,False,-34,,,,1594650021.308067,2020-07-13 17:20:21.308067
207,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.308075,2020-07-13 17:20:21.308075
208,69,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x000d,0,9,1,2412,6,True,False,-36,,,,1594650021.308082,2020-07-13 17:20:21.308082
209,46,,,2c:f8:9b:dd:06:a0,0x001d,1,6,1,2412,6,False,False,-36,,,,1594650021.308088,2020-07-13 17:20:21.308088
210,240,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.308096,2020-07-13 17:20:21.308096
211,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.308102,2020-07-13 17:20:21.308102
212,69,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x000d,0,9,1,2412,6,False,False,-24,,,,1594650021.309442,2020-07-13 17:20:21.309442
213,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.309449,2020-07-13 17:20:21.309449
214,56,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0018,1,9,1,2412,6,False,False,-36,,,,1594650021.309455,2020-07-13 17:20:21.309455
215,69,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x000d,0,9,1,2412,6,False,False,-24,,,,1594650021.309462,2020-07-13 17:20:21.309462
216,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.309468,2020-07-13 17:20:21.309468
217,56,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0018,1,9,1,2412,6,False,False,-34,,,,1594650021.309474,2020-07-13 17:20:21.309474
218,56,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0018,1,9,1,2412,6,False,False,-36,,,,1594650021.30948,2020-07-13 17:20:21.309480
219,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650021.309487,2020-07-13 17:20:21.309487
220,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.320197,2020-07-13 17:20:21.320197
221,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.320204,2020-07-13 17:20:21.320204
222,251,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650021.320212,2020-07-13 17:20:21.320212
223,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650021.320218,2020-07-13 17:20:21.320218
224,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.337823,2020-07-13 17:20:21.337823
225,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.33783,2020-07-13 17:20:21.337830
226,204,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650021.337838,2020-07-13 17:20:21.337838
227,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650021.337844,2020-07-13 17:20:21.337844
228,148,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.341323,2020-07-13 17:20:21.341323
229,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.341331,2020-07-13 17:20:21.341331
230,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.355818,2020-07-13 17:20:21.355818
231,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.355826,2020-07-13 17:20:21.355826
232,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650021.355833,2020-07-13 17:20:21.355833
233,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650021.355839,2020-07-13 17:20:21.355839
234,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.355852,2020-07-13 17:20:21.355852
235,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.35587,2020-07-13 17:20:21.355870
236,641,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-32,,15,,1594650021.355878,2020-07-13 17:20:21.355878
237,121,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,,,15,,1594650021.355882,2020-07-13 17:20:21.355882
238,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650021.3559,2020-07-13 17:20:21.355900
239,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.357696,2020-07-13 17:20:21.357696
240,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.357703,2020-07-13 17:20:21.357703
241,129,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.35771,2020-07-13 17:20:21.357710
242,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.357716,2020-07-13 17:20:21.357716
243,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.361694,2020-07-13 17:20:21.361694
244,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.361701,2020-07-13 17:20:21.361701
245,164,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,130,1,2412,7,False,False,-34,,15,,1594650021.361709,2020-07-13 17:20:21.361709
246,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650021.361715,2020-07-13 17:20:21.361715
247,221,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.364819,2020-07-13 17:20:21.364819
248,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-36,,,,1594650021.364827,2020-07-13 17:20:21.364827
249,249,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:7f:ff:fa,0x0020,2,9,1,2412,6,False,False,-34,,,,1594650021.38007,2020-07-13 17:20:21.380070
250,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,439808048,1594650021.391203,2020-07-13 17:20:21.391203
251,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.393821,2020-07-13 17:20:21.393821
252,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.393828,2020-07-13 17:20:21.393828
253,251,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650021.393836,2020-07-13 17:20:21.393836
254,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-34,,,,1594650021.393842,2020-07-13 17:20:21.393842
255,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.413447,2020-07-13 17:20:21.413447
256,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.413455,2020-07-13 17:20:21.413455
257,135,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650021.413462,2020-07-13 17:20:21.413462
258,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650021.413469,2020-07-13 17:20:21.413469
259,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.475729,2020-07-13 17:20:21.475729
260,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.475738,2020-07-13 17:20:21.475738
261,144,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x0028,2,144.444,1,2412,7,False,True,-34,,15,,1594650021.475747,2020-07-13 17:20:21.475747
262,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650021.475753,2020-07-13 17:20:21.475753
263,200,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.491215,2020-07-13 17:20:21.491215
264,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.491223,2020-07-13 17:20:21.491223
265,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-34,,,439910476,1594650021.493574,2020-07-13 17:20:21.493574
266,150,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.575457,2020-07-13 17:20:21.575457
267,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-32,,,,1594650021.575465,2020-07-13 17:20:21.575465
268,145,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,01:00:5e:00:00:fc,0x0020,2,9,1,2412,6,False,False,-36,,,,1594650021.575472,2020-07-13 17:20:21.575472
269,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.591708,2020-07-13 17:20:21.591708
270,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-36,,,,1594650021.591716,2020-07-13 17:20:21.591716
271,52,,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,0x001b,1,9,1,2412,6,False,False,-36,,,,1594650021.591723,2020-07-13 17:20:21.591723
272,46,,,2c:f8:9b:dd:06:a0,0x001c,1,6,1,2412,6,False,False,-34,,,,1594650021.591729,2020-07-13 17:20:21.591729
273,64,,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0019,1,6,1,2412,6,False,False,-36,,,,1594650021.591736,2020-07-13 17:20:21.591736
274,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.59445,2020-07-13 17:20:21.594450
275,169,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,True,False,-28,,15,,1594650021.594459,2020-07-13 17:20:21.594459
276,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.594466,2020-07-13 17:20:21.594466
277,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,440012866,1594650021.596075,2020-07-13 17:20:21.596075
278,149,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-26,,15,,1594650021.61045,2020-07-13 17:20:21.610450
279,46,,,00:20:a6:fc:b0:36,0x001d,1,9,1,2412,6,False,False,-34,,,,1594650021.610457,2020-07-13 17:20:21.610457
280,317,2c:f8:9b:dd:06:a0,2c:f8:9b:dd:06:a0,ff:ff:ff:ff:ff:ff,0x0008,0,9,1,2412,6,False,False,-32,,,440115253,1594650021.69846,2020-07-13 17:20:21.698460
281,169,2c:f8:9b:dd:06:a0,00:20:a6:fc:b0:36,2c:f8:9b:dd:06:a0,0x0028,2,130,1,2412,7,False,False,-28,,15,,1594650021.74309,2020-07-13 17:20:21.743090
